JobID,SubmitTime,WaitTime,RunTime ,NProcs,AverageCPUTimeUsed,Used Memory,ReqNProcs,ReqTime,ReqMemory,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID
19267,1139647326,1,49,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19268,1139647384,2,47,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19269,1139647398,2,38,1,12,0,1,259200,-1,1,10360,4,1,3,1,1,1
19270,1139648765,1,50,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19271,1139649109,3,96322,1,95816,564652,1,259200,-1,1,10020,3,1,10,1,1,1
19272,1139649113,2,1867,1,13,79500,1,259200,-1,1,10020,3,1,10,1,1,1
19273,1139649169,1,83298,1,83062,570012,1,259200,-1,1,10020,3,1,10,1,1,1
19274,1139649173,2,11847,1,11666,565472,1,259200,-1,1,10020,3,1,10,1,1,1
19275,1139649173,2,1865,1,15,79200,1,259200,-1,1,10020,3,1,10,1,1,1
19276,1139649173,2,4959,1,4756,564408,1,259200,-1,1,10020,3,1,10,1,1,1
19277,1139649175,1,16036,1,15637,589208,1,259200,-1,1,10020,3,1,10,1,1,1
19278,1139649277,1,1084,1,45,61592,1,159960,819200,1,20051,3,1,5,1,2,2
19279,1139649280,1,3513,1,54,68668,1,159960,819200,1,20051,3,1,5,1,2,2
19280,1139649999,2,12,1,3,0,1,5400,-1,1,10230,1,1,6,1,1,1
19281,1139650295,1,12,1,3,0,1,172800,-1,1,20201,1,1,6,1,2,2
19282,1139651478,1,57,1,11,37064,1,259200,-1,1,10360,4,1,3,1,1,1
19283,1139652212,1,49,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19284,1139652659,2,82,1,26,0,1,900,-1,1,10300,1,1,2,1,1,1
19285,1139652664,1,84,1,26,172520,1,900,-1,1,20311,1,1,3,1,2,2
19286,1139652664,1,77,1,15,43428,1,900,-1,1,30272,1,2,2,1,3,3
19287,1139652812,1,50,1,12,0,1,259200,-1,1,20381,4,1,1,1,2,2
19288,1139653489,2,95403,1,95318,152696,1,259200,-1,1,10130,2,1,9,1,1,1
19289,1139653492,1,93926,1,93760,152688,1,259200,-1,1,20161,2,1,9,1,2,2
19290,1139653492,1,95798,1,95647,152684,1,259200,-1,1,20161,2,1,9,1,2,2
19291,1139653494,1,94311,1,94159,152752,1,259200,-1,1,20161,2,1,9,1,2,2
19292,1139653732,1,94885,1,94826,152752,1,259200,-1,1,20161,2,1,9,1,2,2
19293,1139654092,1,93795,1,93719,152656,1,259200,-1,1,20161,2,1,9,1,2,2
19294,1139654098,2,96382,1,96291,152788,1,259200,-1,1,20161,2,1,9,1,2,2
19295,1139654098,1,96119,1,96038,152720,1,259200,-1,1,20161,2,1,9,1,2,2
19296,1139654098,2,94818,1,94740,152784,1,259200,-1,1,20161,2,1,9,1,2,2
19297,1139654101,0,96228,1,96144,152652,1,259200,-1,1,20161,2,1,9,1,2,2
19298,1139654101,0,95548,1,95463,152740,1,259200,-1,1,20161,2,1,9,1,2,2
19299,1139654101,0,95365,1,95286,152760,1,259200,-1,1,20161,2,1,9,1,2,2
19300,1139654103,1,92953,1,92806,152700,1,259200,-1,1,20161,2,1,9,1,2,2
19301,1139654103,1,95291,1,95210,152744,1,259200,-1,1,20161,2,1,9,1,2,2
19302,1139654104,1,94040,1,93957,152644,1,259200,-1,1,20161,2,1,9,1,2,2
19303,1139654105,1,94222,1,94142,152668,1,259200,-1,1,20161,2,1,9,1,2,2
19304,1139654107,1,94833,1,94752,152660,1,259200,-1,1,20161,2,1,9,1,2,2
19305,1139654109,0,94702,1,94613,152784,1,259200,-1,1,20161,2,1,9,1,2,2
19306,1139654109,1,95777,1,95672,152700,1,259200,-1,1,20161,2,1,9,1,2,2
19307,1139654109,1,94336,1,94248,152684,1,259200,-1,1,20161,2,1,9,1,2,2
19308,1139654111,0,94321,1,94252,152676,1,259200,-1,1,20161,2,1,9,1,2,2
19309,1139654111,1,94246,1,94180,152716,1,259200,-1,1,20161,2,1,9,1,2,2
19310,1139654113,1,95536,1,95465,152696,1,259200,-1,1,20161,2,1,9,1,2,2
19311,1139654113,1,95676,1,95601,152744,1,259200,-1,1,20161,2,1,9,1,2,2
19312,1139654113,1,94729,1,94650,152796,1,259200,-1,1,20161,2,1,9,1,2,2
19313,1139654121,1,49,1,11,51800,1,259200,-1,1,20381,4,1,1,1,2,2
19314,1139654152,2,94782,1,94719,152728,1,259200,-1,1,20161,2,1,9,1,2,2
19315,1139654152,1,94314,1,94250,152768,1,259200,-1,1,20161,2,1,9,1,2,2
19316,1139654152,1,94772,1,94700,152636,1,259200,-1,1,20161,2,1,9,1,2,2
19317,1139654480,2,51,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19318,1139654493,1,10,1,3,0,1,172800,-1,1,40174,1,1,6,1,16,16
19319,1139656898,2,11,1,3,0,1,259200,-1,1,30152,1,2,4,1,3,3
19320,1139657093,1,35,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19321,1139657393,1,36,1,11,48576,1,259200,-1,1,20381,4,1,1,1,2,2
19322,1139657574,1,51,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19323,1139657965,2,22871,1,22367,578232,1,259200,-1,1,10020,3,1,10,1,1,1
19324,1139658315,2,46,1,18,0,1,259200,-1,1,10360,4,1,3,1,1,1
19325,1139658413,2,47,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19326,1139658586,2,6,1,4,0,1,259200,-1,1,247,3,1,10,1,1,1
19327,1139659383,1,6,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19328,1139659515,1,50,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19329,1139659574,1,47,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19330,1139659585,2,10635,1,10375,565288,1,259200,-1,1,10020,3,1,10,1,1,1
19331,1139659588,2,26359,1,25729,576564,1,259200,-1,1,10020,3,1,10,1,1,1
19332,1139659807,3,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19333,1139659875,3,42,1,16,0,1,259200,-1,1,10360,4,1,3,1,1,1
19334,1139659898,1,10,1,3,0,1,5400,-1,1,30152,1,2,1,1,3,3
19335,1139659995,1,51,1,12,37144,1,259200,-1,1,20381,4,1,1,1,2,2
19336,1139660054,2,95602,1,95521,152756,1,259200,-1,1,10130,2,1,9,1,1,1
19337,1139660114,2,93644,1,93576,152708,1,259200,-1,1,10130,2,1,9,1,1,1
19338,1139660115,1,96532,1,96455,152660,1,259200,-1,1,10130,2,1,9,1,1,1
19339,1139660115,1,97555,1,97488,152620,1,259200,-1,1,10130,2,1,9,1,1,1
19340,1139660118,2,96414,1,96337,152728,1,259200,-1,1,10130,2,1,9,1,1,1
19341,1139660118,2,94917,1,94775,152704,1,259200,-1,1,10130,2,1,9,1,1,1
19342,1139660121,2,94985,1,94917,152668,1,259200,-1,1,10130,2,1,9,1,1,1
19343,1139660167,2,7,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19344,1139660174,2,95644,1,95564,152644,1,259200,-1,1,10130,2,1,9,1,1,1
19345,1139660179,2,96205,1,96027,152696,1,259200,-1,1,10130,2,1,9,1,1,1
19346,1139660179,2,95567,1,95495,152652,1,259200,-1,1,10130,2,1,9,1,1,1
19347,1139660179,2,95656,1,95582,152732,1,259200,-1,1,10130,2,1,9,1,1,1
19348,1139660233,2,94810,1,94752,152740,1,259200,-1,1,10130,2,1,9,1,1,1
19349,1139660233,2,96138,1,96066,152616,1,259200,-1,1,10130,2,1,9,1,1,1
19350,1139660237,2,96729,1,96552,152660,1,259200,-1,1,10130,2,1,9,1,1,1
19351,1139660237,2,96413,1,96341,152780,1,259200,-1,1,10130,2,1,9,1,1,1
19352,1139660284,2,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19353,1139660294,3,96641,1,96484,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19354,1139660294,3,100551,1,100483,152708,1,259200,-1,1,10130,2,1,9,1,1,1
19355,1139660298,1,94995,1,94918,152768,1,259200,-1,1,10130,2,1,9,1,1,1
19356,1139660298,1,93436,1,93362,152788,1,259200,-1,1,10130,2,1,9,1,1,1
19357,1139660355,1,98189,1,98115,152664,1,259200,-1,1,10130,2,1,9,1,1,1
19358,1139660355,1,96871,1,96799,152724,1,259200,-1,1,10130,2,1,9,1,1,1
19359,1139660355,1,93528,1,93441,152676,1,259200,-1,1,10130,2,1,9,1,1,1
19360,1139660358,2,97148,1,97070,152644,1,259200,-1,1,10130,2,1,9,1,1,1
19361,1139660358,2,94783,1,94716,152716,1,259200,-1,1,10130,2,1,9,1,1,1
19362,1139660415,2,94833,1,94764,152656,1,259200,-1,1,10130,2,1,9,1,1,1
19363,1139660415,2,94243,1,94171,152688,1,259200,-1,1,10130,2,1,9,1,1,1
19364,1139660419,2,94699,1,94629,152688,1,259200,-1,1,10130,2,1,9,1,1,1
19365,1139660419,2,94392,1,94331,152728,1,259200,-1,1,10130,2,1,9,1,1,1
19366,1139660419,2,93932,1,93864,152600,1,259200,-1,1,10130,2,1,9,1,1,1
19367,1139660474,2,94023,1,93954,152756,1,259200,-1,1,10130,2,1,9,1,1,1
19368,1139660475,2,94976,1,94910,152740,1,259200,-1,1,10130,2,1,9,1,1,1
19369,1139660479,2,95036,1,94978,152632,1,259200,-1,1,10130,2,1,9,1,1,1
19370,1139660479,2,94272,1,94191,152768,1,259200,-1,1,10130,2,1,9,1,1,1
19371,1139660534,1,94803,1,94728,152728,1,259200,-1,1,10130,2,1,9,1,1,1
19372,1139660534,159,94843,1,94771,152676,1,259200,-1,1,10130,2,1,9,1,1,1
19373,1139660537,267,93243,1,93180,152732,1,259200,-1,1,10130,2,1,9,1,1,1
19374,1139660537,388,95073,1,94973,152700,1,259200,-1,1,10130,2,1,9,1,1,1
19375,1139660539,479,95326,1,95264,152660,1,259200,-1,1,10130,2,1,9,1,1,1
19376,1139660592,94,6,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19377,1139660595,429,95668,1,95595,152704,1,259200,-1,1,10130,2,1,9,1,1,1
19378,1139660595,492,93651,1,93586,152704,1,259200,-1,1,10130,2,1,9,1,1,1
19379,1139660598,778,96295,1,96217,152736,1,259200,-1,1,10130,2,1,9,1,1,1
19380,1139660598,852,97073,1,97010,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19381,1139660685,781,95382,1,95313,152796,1,259200,-1,1,10130,2,1,9,1,1,1
19382,1139660685,815,94074,1,93980,152656,1,259200,-1,1,10130,2,1,9,1,1,1
19383,1139660689,956,95025,1,94954,152656,1,259200,-1,1,10130,2,1,9,1,1,1
19384,1139660689,1076,101543,1,101462,152776,1,259200,-1,1,10130,2,1,9,1,1,1
19385,1139660690,1449,94504,1,94421,152716,1,259200,-1,1,10130,2,1,9,1,1,1
19386,1139660692,2481,96527,1,96444,152600,1,259200,-1,1,10130,2,1,9,1,1,1
19387,1139660692,4618,95450,1,95377,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19388,1139660745,7735,94916,1,94777,152680,1,259200,-1,1,10130,2,1,9,1,1,1
19389,1139660745,9480,96446,1,96368,152676,1,259200,-1,1,10130,2,1,9,1,1,1
19390,1139660748,11643,97210,1,97012,152644,1,259200,-1,1,10130,2,1,9,1,1,1
19391,1139660748,17564,95556,1,95498,152776,1,259200,-1,1,10130,2,1,9,1,1,1
19392,1139660751,17707,95988,1,95901,152760,1,259200,-1,1,10130,2,1,9,1,1,1
19393,1139660806,20362,94524,1,94465,152700,1,259200,-1,1,10130,2,1,9,1,1,1
19394,1139660806,21381,94114,1,94040,152704,1,259200,-1,1,10130,2,1,9,1,1,1
19395,1139660809,21395,141081,1,140700,152680,1,259200,-1,1,10130,2,1,9,1,1,1
19396,1139660809,21681,95649,1,95589,152704,1,259200,-1,1,10130,2,1,9,1,1,1
19397,1139660866,21695,95845,1,95775,152680,1,259200,-1,1,10130,2,1,9,1,1,1
19398,1139660866,21708,94401,1,94334,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19399,1139660870,21824,97165,1,96955,152764,1,259200,-1,1,10130,2,1,9,1,1,1
19400,1139660870,21948,96251,1,96138,152708,1,259200,-1,1,10130,2,1,9,1,1,1
19401,1139660870,21948,95050,1,94980,152640,1,259200,-1,1,10130,2,1,9,1,1,1
19402,1139660896,1,49,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19403,1139660925,21970,96481,1,96415,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19404,1139660925,21992,95505,1,95398,152704,1,259200,-1,1,10130,2,1,9,1,1,1
19405,1139660929,21988,94847,1,94778,152664,1,259200,-1,1,10130,2,1,9,1,1,1
19406,1139660929,21999,96436,1,96299,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19407,1139660931,22008,96129,1,96067,152688,1,259200,-1,1,10130,2,1,9,1,1,1
19408,1139660986,21953,96563,1,96500,152696,1,259200,-1,1,10130,2,1,9,1,1,1
19409,1139660986,87910,95729,1,95650,152700,1,259200,-1,1,10130,2,1,9,1,1,1
19410,1139660989,92749,95081,1,95009,152648,1,259200,-1,1,10130,2,1,9,1,1,1
19411,1139660989,92773,94662,1,94507,152668,1,259200,-1,1,10130,2,1,9,1,1,1
19412,1139661046,92840,96683,1,96608,152680,1,259200,-1,1,10130,2,1,9,1,1,1
19413,1139661046,93002,94348,1,94295,152724,1,259200,-1,1,10130,2,1,9,1,1,1
19414,1139661050,93305,94778,1,94640,152684,1,259200,-1,1,10130,2,1,9,1,1,1
19415,1139661050,93452,94326,1,94262,152768,1,259200,-1,1,10130,2,1,9,1,1,1
19416,1139661050,93613,94779,1,94713,152636,1,259200,-1,1,10130,2,1,9,1,1,1
19417,1139661104,93636,94883,1,94823,152680,1,259200,-1,1,10130,2,1,9,1,1,1
19418,1139661108,93647,96778,1,96709,152656,1,259200,-1,1,10130,2,1,9,1,1,1
19419,1139661108,93706,96604,1,96538,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19420,1139661110,93929,95499,1,95418,152620,1,259200,-1,1,10130,2,1,9,1,1,1
19421,1139661112,255,7,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19422,1139661165,93883,94413,1,94341,152696,1,259200,-1,1,10130,2,1,9,1,1,1
19423,1139661165,93944,93951,1,93846,152664,1,259200,-1,1,10130,2,1,9,1,1,1
19424,1139661168,93954,94485,1,94416,152616,1,259200,-1,1,10130,2,1,9,1,1,1
19425,1139661168,93989,94511,1,94403,152756,1,259200,-1,1,10130,2,1,9,1,1,1
19426,1139661171,94081,95648,1,95571,152764,1,259200,-1,1,10130,2,1,9,1,1,1
19427,1139661225,94073,94745,1,94632,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19428,1139661228,94112,94175,1,94091,152700,1,259200,-1,1,10130,2,1,9,1,1,1
19429,1139661228,94225,94227,1,94070,152680,1,259200,-1,1,10130,2,1,9,1,1,1
19430,1139661228,94291,95956,1,95888,152704,1,259200,-1,1,10130,2,1,9,1,1,1
19431,1139661285,94254,94899,1,94842,152624,1,259200,-1,1,10130,2,1,9,1,1,1
19432,1139661285,94291,94210,1,94144,152624,1,259200,-1,1,10130,2,1,9,1,1,1
19433,1139661289,94370,95548,1,95487,152712,1,259200,-1,1,10130,2,1,9,1,1,1
19434,1139661289,94460,97222,1,97056,152708,1,259200,-1,1,10130,2,1,9,1,1,1
19435,1139661292,94530,94632,1,94469,152720,1,259200,-1,1,10130,2,1,9,1,1,1
19436,1139661345,94495,95480,1,95397,152652,1,259200,-1,1,10130,2,1,9,1,1,1
19437,1139661345,94655,94001,1,93917,152724,1,259200,-1,1,10130,2,1,9,1,1,1
19438,1139661345,1,51,1,12,51128,1,259200,-1,1,20381,4,1,1,1,2,2
19439,1139661349,94997,94999,1,94935,152644,1,259200,-1,1,10130,2,1,9,1,1,1
19440,1139661349,95040,94901,1,94825,152692,1,259200,-1,1,10130,2,1,9,1,1,1
19441,1139661440,3,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19442,1139661528,110,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19443,1139661555,30,50,1,11,51320,1,259200,-1,1,10360,4,1,3,1,1,1
19444,1139661701,1,10,1,3,0,1,5400,-1,1,40174,1,1,1,1,16,16
19445,1139661796,298,42,1,11,0,1,259200,-1,1,10360,4,1,3,1,1,1
19446,1139661999,1,10,1,3,0,1,172800,-1,1,30152,1,2,3,1,3,3
19447,1139662065,0,94663,1,94589,152652,1,259200,-1,1,20161,2,1,9,1,2,2
19448,1139662067,1,96103,1,96035,152788,1,259200,-1,1,20161,2,1,9,1,2,2
19449,1139662067,1,94678,1,94588,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19450,1139662125,84934,95800,1,95671,152692,1,259200,-1,1,20161,2,1,9,1,2,2
19451,1139662125,85296,94777,1,94675,152680,1,259200,-1,1,20161,2,1,9,1,2,2
19452,1139662128,85679,94751,1,94636,152768,1,259200,-1,1,20161,2,1,9,1,2,2
19453,1139662128,85761,95117,1,95041,152692,1,259200,-1,1,20161,2,1,9,1,2,2
19454,1139662184,85963,94349,1,94247,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19455,1139662184,86146,95072,1,95016,152644,1,259200,-1,1,20161,2,1,9,1,2,2
19456,1139662184,86175,94268,1,94207,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19457,1139662188,86245,94715,1,94649,152712,1,259200,-1,1,20161,2,1,9,1,2,2
19458,1139662188,86260,94653,1,94591,152616,1,259200,-1,1,20161,2,1,9,1,2,2
19459,1139662244,86225,94475,1,94414,152636,1,259200,-1,1,20161,2,1,9,1,2,2
19460,1139662244,86376,94109,1,94045,152684,1,259200,-1,1,20161,2,1,9,1,2,2
19461,1139662248,86565,95116,1,95041,152688,1,259200,-1,1,20161,2,1,9,1,2,2
19462,1139662248,86597,95051,1,94984,152780,1,259200,-1,1,20161,2,1,9,1,2,2
19463,1139662250,86670,93909,1,93833,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19464,1139662304,86622,95606,1,95554,152672,1,259200,-1,1,20161,2,1,9,1,2,2
19465,1139662307,86631,94674,1,94511,152760,1,259200,-1,1,20161,2,1,9,1,2,2
19466,1139662308,86634,94864,1,94797,152708,1,259200,-1,1,20161,2,1,9,1,2,2
19467,1139662308,86984,94706,1,94597,152688,1,259200,-1,1,20161,2,1,9,1,2,2
19468,1139662364,87033,96362,1,96302,152668,1,259200,-1,1,20161,2,1,9,1,2,2
19469,1139662367,87101,96468,1,96328,152660,1,259200,-1,1,20161,2,1,9,1,2,2
19470,1139662367,87283,94930,1,94865,152856,1,259200,-1,1,20161,2,1,9,1,2,2
19471,1139662367,87285,97245,1,97172,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19472,1139662424,87367,94899,1,94815,152724,1,259200,-1,1,20161,2,1,9,1,2,2
19473,1139662424,87465,94753,1,94650,152684,1,259200,-1,1,20161,2,1,9,1,2,2
19474,1139662427,87793,94520,1,94395,152740,1,259200,-1,1,20161,2,1,9,1,2,2
19475,1139662427,87903,95587,1,95523,152696,1,259200,-1,1,20161,2,1,9,1,2,2
19476,1139662486,87998,96558,1,96416,152716,1,259200,-1,1,20161,2,1,9,1,2,2
19477,1139662486,94243,95189,1,95066,152680,1,259200,-1,1,20161,2,1,9,1,2,2
19478,1139662486,94261,95007,1,94871,152652,1,259200,-1,1,20161,2,1,9,1,2,2
19479,1139662488,1,53,1,10,0,1,259200,-1,1,20381,4,1,1,1,2,2
19480,1139662489,95683,95358,1,95272,152744,1,259200,-1,1,20161,2,1,9,1,2,2
19481,1139662489,179711,94122,1,94023,152660,1,259200,-1,1,20161,2,1,9,1,2,2
19482,1139662545,179953,94372,1,94299,152636,1,259200,-1,1,20161,2,1,9,1,2,2
19483,1139662545,180015,94859,1,94775,152692,1,259200,-1,1,20161,2,1,9,1,2,2
19484,1139662545,180084,94933,1,94825,152852,1,259200,-1,1,20161,2,1,9,1,2,2
19485,1139662548,180183,93688,1,93596,152744,1,259200,-1,1,20161,2,1,9,1,2,2
19486,1139662548,180283,94599,1,94535,152672,1,259200,-1,1,20161,2,1,9,1,2,2
19487,1139662604,180257,95217,1,95124,152672,1,259200,-1,1,20161,2,1,9,1,2,2
19488,1139662606,180340,95627,1,95568,152708,1,259200,-1,1,20161,2,1,9,1,2,2
19489,1139662607,1,49,1,10,0,1,259200,-1,1,20381,4,1,1,1,2,2
19490,1139662609,180398,95572,1,95498,152712,1,259200,-1,1,20161,2,1,9,1,2,2
19491,1139662609,180495,94105,1,94024,152716,1,259200,-1,1,20161,2,1,9,1,2,2
19492,1139662665,180486,94444,1,94379,152824,1,259200,-1,1,20161,2,1,9,1,2,2
19493,1139662665,180739,94647,1,94581,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19494,1139662668,180946,96550,1,96470,152776,1,259200,-1,1,20161,2,1,9,1,2,2
19495,1139662668,181140,95036,1,94970,152700,1,259200,-1,1,20161,2,1,9,1,2,2
19496,1139662668,181229,94862,1,94782,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19497,1139662724,181207,98278,1,98199,152648,1,259200,-1,1,20161,2,1,9,1,2,2
19498,1139662724,181277,94695,1,94612,152676,1,259200,-1,1,20161,2,1,9,1,2,2
19499,1139662727,181806,95958,1,95898,152756,1,259200,-1,1,20161,2,1,9,1,2,2
19500,1139662727,181854,97525,1,97448,152796,1,259200,-1,1,20161,2,1,9,1,2,2
19501,1139662784,181860,94851,1,94769,152648,1,259200,-1,1,20161,2,1,9,1,2,2
19502,1139662784,181908,93749,1,93645,152644,1,259200,-1,1,20161,2,1,9,1,2,2
19503,1139662787,181956,95502,1,95435,152708,1,259200,-1,1,20161,2,1,9,1,2,2
19504,1139662787,182973,93674,1,93604,152720,1,259200,-1,1,20161,2,1,9,1,2,2
19505,1139662845,183073,94362,1,94280,152668,1,259200,-1,1,20161,2,1,9,1,2,2
19506,1139662845,183093,96423,1,96348,152660,1,259200,-1,1,20161,2,1,9,1,2,2
19507,1139662845,184054,94840,1,94759,152760,1,259200,-1,1,20161,2,1,9,1,2,2
19508,1139662847,184197,94944,1,94827,152688,1,259200,-1,1,20161,2,1,9,1,2,2
19509,1139662904,188852,93468,1,93404,152660,1,259200,-1,1,20161,2,1,9,1,2,2
19510,1139662904,189016,93659,1,93569,152712,1,259200,-1,1,20161,2,1,9,1,2,2
19511,1139662907,190625,94852,1,94760,152676,1,259200,-1,1,20161,2,1,9,1,2,2
19512,1139662907,237778,94188,1,94094,152740,1,259200,-1,1,20161,2,1,9,1,2,2
19513,1139662907,237778,94153,1,94053,152748,1,259200,-1,1,20161,2,1,9,1,2,2
19514,1139662964,237721,93637,1,93542,152736,1,259200,-1,1,20161,2,1,9,1,2,2
19515,1139662965,237720,94562,1,94477,152712,1,259200,-1,1,20161,2,1,9,1,2,2
19516,1139662967,237806,93887,1,93796,152692,1,259200,-1,1,20161,2,1,9,1,2,2
19517,1139662967,237806,94047,1,93971,152760,1,259200,-1,1,20161,2,1,9,1,2,2
19518,1139663024,239144,94048,1,93957,152696,1,259200,-1,1,20161,2,1,9,1,2,2
19519,1139663024,239144,94641,1,94545,152760,1,259200,-1,1,20161,2,1,9,1,2,2
19520,1139663027,241458,94314,1,94232,152676,1,259200,-1,1,20161,2,1,9,1,2,2
19521,1139663027,241459,93820,1,93729,152688,1,259200,-1,1,20161,2,1,9,1,2,2
19522,1139663448,2,78,1,16,0,1,900,-1,1,30272,1,2,2,1,3,3
19523,1139663449,1,78,1,22,0,1,900,-1,1,20311,1,1,3,1,2,2
19524,1139663457,1786,65,1,24,0,1,900,-1,1,10300,1,1,2,1,1,1
19525,1139663731,1484,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19526,1139664094,1,11,1,3,0,1,5400,-1,1,20201,1,1,7,1,2,2
19527,1139664775,447,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19528,1139664797,1,48,1,10,0,1,259200,-1,1,20381,4,1,1,1,2,2
19529,1139664937,291,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19530,1139665054,181,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19531,1139665219,1,47,1,11,51372,1,259200,-1,1,20381,4,1,1,1,2,2
19532,1139665339,2,154813,1,152607,581788,1,159960,819200,1,20051,3,1,5,1,2,2
19533,1139665343,1,36715,1,35382,571432,1,79980,819200,1,20051,3,1,5,1,2,2
19534,1139665407,3058,14,1,3,0,1,259200,-1,1,10230,1,1,1,1,1,1
19535,1139667619,2,52,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19536,1139667822,622,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19537,1139667839,611,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19538,1139668073,385,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19539,1139668083,305,54,1,11,51056,1,259200,-1,1,10360,4,1,3,1,1,1
19540,1139668713,1,10,1,3,35616,1,5400,-1,1,40174,1,1,1,1,16,16
19541,1139669172,1,51,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19542,1139670093,2,11,1,3,0,1,5400,-1,1,30152,1,2,1,1,3,3
19543,1139671144,1225,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19544,1139671253,1123,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19545,1139671400,982,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19546,1139671564,762,40,1,12,51112,1,259200,-1,1,10360,4,1,3,1,1,1
19547,1139671892,2,10,1,3,0,1,259200,-1,1,40174,1,1,5,1,16,16
19548,1139672381,2,40,1,15,0,1,259200,-1,1,20381,4,1,1,1,2,2
19549,1139672681,5543,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19550,1139672723,5510,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19551,1139672861,3,49,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19552,1139673271,4969,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19553,1139673346,4900,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19554,1139673356,1,5,1,3,0,1,259200,-1,1,20021,3,1,5,1,2,2
19555,1139673388,1,5,1,3,0,1,259200,-1,1,20021,3,1,5,1,2,2
19556,1139673763,1,48,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19557,1139673822,1,35,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19558,1139673853,4400,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19559,1139673935,4325,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19560,1139673983,2,5,1,3,0,1,259200,-1,1,20021,3,1,5,1,2,2
19561,1139674008,2,5,1,3,0,1,259200,-1,1,20021,3,1,5,1,2,2
19562,1139674239,4051,66,1,24,384940,1,900,-1,1,10300,1,1,2,1,1,1
19563,1139674244,1,77,1,27,36992,1,900,-1,1,20311,1,1,3,1,2,2
19564,1139674251,2,75,1,15,43408,1,900,-1,1,30272,1,2,2,1,3,3
19565,1139674410,3859,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19566,1139674481,2,38,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19567,1139674493,3783,4,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19568,1139674707,2989,35802,1,34230,440652,1,259200,-1,1,10360,4,1,3,1,1,1
19569,1139674947,3335,5,1,3,0,1,259200,-1,1,247,3,1,10,1,1,1
19570,1139675323,1,36,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
19571,1139675744,1,49,1,11,0,1,259200,-1,1,20381,4,1,1,1,2,2
